CERTNumber,UBPRReportingPeriod,UBPR7316,UBPR7400,UBPR7402,UBPR7408,UBPR7410,UBPR7414,UBPRD486,UBPRD487,UBPRD488,UBPRD490,UBPRD646,UBPRD647,UBPRD648,UBPRD649,UBPRD650,UBPRE001,UBPRE002,UBPRE003,UBPRE004,UBPRE005,UBPRE006,UBPRE008,UBPRE009,UBPRE010,UBPRE012,UBPRE013,UBPRE018,UBPRE019,UBPRE023,UBPRE024,UBPRE025,UBPRE026,UBPRE027,UBPRE084,UBPRE085,UBPRE088,UBPRE089,UBPRE090,UBPRE091,UBPRE093,UBPRE094,UBPRE095,UBPRE097,UBPRE099,UBPRE100,UBPRE101,UBPRE102,UBPRE104,UBPRE106,UBPRE108,UBPRE109,UBPRE110,UBPRE112,UBPRE113,UBPRE114,UBPRE115,UBPRE267,UBPRE272,UBPRE277,UBPRE315,UBPRE316,UBPRE317,UBPRE318,UBPRE319,UBPRE320,UBPRE321,UBPRE322,UBPRE345,UBPRE349,UBPRE350,UBPRE352,UBPRE353,UBPRE354,UBPRE357,UBPRE362,UBPRE363,UBPRE364,UBPRE365,UBPRE370,UBPRE371,UBPRE372,UBPRE373,UBPRE389,UBPRE390,UBPRE393,UBPRE394,UBPRE395,UBPRE396,UBPRE399,UBPRE401,UBPRE405,UBPRE407,UBPRE408,UBPRE410,UBPRE414,UBPRE415,UBPRE416,UBPRE417,UBPRE418,UBPRE419,UBPRE420,UBPRE422,UBPRE423,UBPRE424,UBPRE483,UBPRE484,UBPRE487,UBPRE488,UBPRE491,UBPRE492,UBPRE499,UBPRE500,UBPRE503,UBPRE504,UBPRE507,UBPRE508,UBPRE511,UBPRE512,UBPRE515,UBPRE516,UBPRE519,UBPRE520,UBPRE535,UBPRE536,UBPRE541,UBPRE542,UBPRE543,UBPRE544,UBPRE549,UBPRE553,UBPRE554,UBPRE555,UBPRE556,UBPRE557,UBPRE558,UBPRE559,UBPRE560,UBPRE561,UBPRE562,UBPRE563,UBPRE565,UBPRE566,UBPRE570,UBPRE571,UBPRE572,UBPRE573,UBPRE574,UBPRE575,UBPRE576,UBPRE577,UBPRE578,UBPRE579,UBPRE580,UBPRE581,UBPRE586,UBPRE587,UBPRE594,UBPRE595,UBPRE600,UBPRE624,UBPRE630,UBPRE635,UBPRE637,UBPRE879,UBPRE884,UBPRF897,UBPRJ243,UBPRK440,UBPRK443,UBPRK444,UBPRK447,UBPRR029
8827,9302015,7.0013,1.0328,78.7625,7.3726,16.6005,0,20.34,22.99,24.25,14.125,3.5237,27.2334,6.7938,33.4055,8.3336,4.4312,0.3068,4.1244,0.1701,1.6745,-0.768,0,3.388,3.3438,2.2361,3.3438,4.2079,-0.9117,2.2511,83.1905,3.4234,0.0346,16.8553,0.2858,0.3559,38.9921,78.5314,7.8295,5.0005,5.0268,5.448,14.1079,4.6324,1.8648,1.5402,2.5247,2.9629,1.2623,0.4754,0.1905,0.7518,0.7788,0.3687,0.436,NULL,0.4739,7.3351,0,8.717,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.599,0,0.016,7.7882,95.4059,0.0216,14.7974,11.1867,11.8669,6.586,77.3014,0.7505,1.1986,0,2.2265,0,0,3.7975,NULL,1.2327,-23.3256,-0.4417,0,0,-0.0249,0,3.7975,3.1849,0.2878,45.3821,1.5112,3.4591,57.3348,31.089,8.6165,1.2039,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0,0,0,0,0,0,0,0,0,NULL,0,0.009,2.3092,0,0.0434,89.7082,0.539,2.0704,0.539,0,0,0,0,6.8983,0.0128,46.0017,1.5812,44.4205,65.1204,9.643,55.4774,44.0731,95.8075,1.9286,0,0,0,-23.3256,0,0,0,107.1794,58.6213,16.1197,7.0969,0,212.0857,238.0136,5.2094,20.6055,24.4256,68.8627,8.4387,4.8147,22.99
8843,9302015,2.886,1.3837,5.7287,6.6195,-0.1944,0.2692,12.4,14.76,16.01,22.2373,3.6779,246.8927,40.8349,414.792,68.6047,3.8786,0.2717,3.6069,0.5602,2.1645,0,0,2.0025,1.2126,1.2126,1.2126,3.8141,-0.0041,1.6247,82.13,9.4689,3.2181,5.8925,0.3784,0.4023,51.9438,67.7534,4.804,4.7263,4.8999,4.8109,6.2826,NULL,1.8247,1.4809,0.5556,1.4466,0.2635,0.4317,0.3593,0.9028,0.6335,NULL,NULL,NULL,0.4317,13.1116,0,13.5581,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.1897,11.9182,0,1.6332,1.0462,94.746,0.089,23.0695,9.1591,32.3045,5.7332,87.4826,0,0,0,16.6404,0,0.7226,4.9467,6.0359,27.8458,0,-0.0143,0,NULL,0,0,5.6693,10.3802,1.9088,3.1736,18.547,44.4861,82.2561,1.3661,15.8361,0.4787,3.2236,0,0,0.2473,0.3143,0,0,0,0,0,0,0,4.3172,0,0.5424,0,0,0,NULL,NULL,0,0.2692,0,0.1883,0.4116,7.9539,0,0.2749,77.6312,0.0718,7.7117,0.0718,0,0,0,0,0.8751,1.4486,37.943,1.7171,36.2259,68.6281,7.4012,61.2269,70.1234,184.8124,-32.1804,0,0,0,0,0,0,3.0434,94.3985,61.1335,10.0443,6.6451,0,409.5496,495.7051,5.2076,12.2379,13.1545,80.7874,4.0618,-3.8502,14.76
8850,9302015,1.2652,3.195,76.5632,3.9911,-12.2861,0.9371,6.37,10.55,11.52,75.4777,7.2452,191.8066,18.4117,281.8413,27.0542,3.5248,0.127,3.3978,2.7403,4.8725,0.0495,0,1.2161,1.1519,0.8026,1.1519,3.6741,0.0643,0.8082,72.4163,4.2292,16.7099,5.3981,0.5856,1.0919,79.3814,74.4981,2.3696,4.6906,4.5691,6.0043,7.5804,NULL,1.2312,1.1964,1.1934,NULL,0.435,0.1954,0.1443,0.4325,0.5103,NULL,3.9369,NULL,0.2083,10.9729,0,11.3823,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.4851,10.9918,0,0,11.0888,92.4242,0.2314,32.3613,14.3502,15.5776,18.4708,92.3851,0,0.2892,0,7.3244,0.0651,4.4931,2.4336,1.2066,9.1952,0,0.0853,0.0327,NULL,-0.0136,0.3369,6.9268,62.553,8.8633,0,3.4137,16.5196,89.4131,0,5.4058,1.0385,0,0,1.0334,0.5456,1.2857,0.0627,1.2109,1.6246,0,0.056,0,0,0,0,2.3731,0,0,0.1369,NULL,NULL,0.2674,0.6698,0,0.4513,1.1229,35.7867,8.7626,1.3582,45.9212,2.9618,2.115,11.7244,0,0,0.8116,0,9.5542,0,30.4449,1.2888,29.1562,49.9625,4.0128,45.9496,80.4062,264.1036,-49.9612,12.6454,0,12.6454,0,0.0587,0,0,78.9844,28.9743,18.0452,4.6449,0,206.3636,912.3451,3.5613,6.346,11.4688,92.2288,0.1563,-14.9834,10.55
8851,9302015,-4.1526,2.807,0,7.6004,12.2371,0.1794,6.78,10.65,11.23,34.8083,3.2222,162.1997,15.0146,292.3304,27.0607,5.1795,0.3404,4.8392,1.4055,5.8101,-0.032,-0.04,0.4265,0.4244,0.2815,0.4244,5.4104,0.1567,0.4759,79.5789,6.588,2.4442,-4.4457,0.6407,2.3625,93.0417,71.8956,2.4662,6.3527,8.3179,3.6821,8.6985,NULL,2.3039,2.2705,2.011,NULL,0.1322,0.5511,0.2415,0.9162,0.7905,0.1924,NULL,NULL,0.5392,3.4404,0,3.4404,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.5642,5.6306,1.0128,0,6.5752,92.5658,0.0533,31.3334,2.7114,16.4965,11.6844,91.4652,2.0519,0,0,6.5826,0.1567,2.805,0.2813,2.8372,11.709,0,0,0,NULL,2.0025,0,3.0862,53.1046,1.6988,0.3847,4.7041,18.2916,79.5713,0,10.394,9.9971,0,0,0.0205,0,0,0,1.5693,0,0,0.3711,0,0,0,0,0,0,0,0,NULL,NULL,0.0117,0.1677,0,0.0351,0.2378,36.0075,3.5714,3.7617,51.2664,3.1784,8.1722,6.7498,0,0,0,0,7.4454,0,41.0699,1.7249,39.345,74.7099,5.3369,69.3731,63.5309,154.6898,-22.461,0,0,0,0,0,0,0,85.6227,0,6.588,13.7443,0,257.5221,862.4105,7.2049,6.4379,20.7707,82.9963,8.4696,2.1207,10.65
8857,9302015,1.3824,1.3895,65.7258,2.5599,-22.0984,3.6486,19.81,34.65,35.91,0,0,0,0,10.742,3.5029,3.8021,0.3665,3.4356,0.5252,2.5984,0,0,1.3623,1.3567,0.8991,1.3567,3.6729,-0.0092,1.6469,62.4527,2.2914,6.3846,11.0579,0.4814,0.7276,65.605,56.443,4.1437,5.6359,5.6004,4.1722,7.0541,6.1591,1.1287,1.0803,1.1722,NULL,1.4605,0.5617,0.3688,1.2131,0.9629,0,NULL,NULL,0.5615,3.1051,0,3.447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,22.7337,0,1.85,9.6119,93.1148,0.0411,13.8978,11.7117,23.9342,8.9058,79.5521,0,0,0,0,0.0185,0,0,0.8254,4.0247,NULL,0,0,0,-0.2318,0.2204,0,31.468,0,29.3332,0,4.0247,64.8259,16.075,11.2398,7.8593,NULL,NULL,2.9825,0.8577,20.2532,0,14.479,0,1.9802,4.8605,NULL,NULL,NULL,NULL,20.2532,0,NULL,NULL,0,0,1.6533,1.9953,NULL,0.6208,3.6486,19.6082,0,0.2614,53.3666,0,6.4757,0,0,0,0,0,8.9253,1.81,31.2927,3.7648,27.528,56.5079,10.5945,45.9134,57.8956,185.0129,-26.6028,0,0,0,NULL,0,NULL,0,78.2887,24.8408,6.6854,3.0798,0,101.4375,201.0878,5.3781,20.3338,16.0397,74.4892,5.0629,-27.3475,34.65
8863,9302015,6.9352,2.2987,49.4071,1.7689,27.8733,1.5352,12.7,17.33,18.42,31.7447,5.9487,93.1098,17.4481,204.0732,38.2419,4.4911,0.4796,4.0116,1.0972,4.3146,0.0841,0,0.71,0.4257,0.4257,0.4257,4.6772,-0.0194,1.1146,71.7247,1.6901,29.7596,6.504,0.4964,1.5195,84.4558,62.803,2.7468,6.1405,5.9355,6.547,8.2597,NULL,2.1461,1.8721,1.4231,1.7112,1.1129,0.6812,0.242,1.1113,1.0757,0,0.6737,NULL,0.6805,7.3843,0,7.4232,0,0,0,0,100,100,0,0,0.1604,3.7684,2.6411,1.1745,7.3935,84.4514,1.9231,14.3308,11.1199,9.0398,12.6427,80.2147,0.1187,6.0118,0,10.7485,0.0121,1.8342,4.2016,0.8396,20.3824,0,-0.0663,0,NULL,0,0.0712,6.0358,35.7279,1.5762,0.0869,0.508,31.1309,73.4895,0.9376,18.7058,6.6023,0,0,2.2752,0.8278,0,0,3.9066,0.5981,0.0254,0.0761,0,0,0,0,0,0,0,0,NULL,NULL,0.2077,1.3275,0,0.4154,3.6269,24.4075,5.5878,3.0694,55.7673,0.359,3.4461,5.9468,0,0,0,0,7.4546,1.1462,35.6809,3.5955,32.0855,60.0319,17.1701,42.8618,49.6548,139.1633,-13.9738,0,0,0,0,0,0,1.5545,88.8138,83.9585,3.3406,2.3654,0,172.7625,393.4238,6.3811,12.7801,22.2179,67.302,10.8629,15.6734,17.33
8871,9302015,-1.472,2.6626,0,4.0287,4.8009,0.7891,11.82,19.39,20.65,32.0526,6.6119,76.0417,15.6862,163.7637,33.7819,3.8024,0.258,3.5444,0.8904,4.8941,-0.9074,0.1361,0.5841,0.5841,0.5841,0.5841,4.1331,-0.248,1.5746,59.2938,5.0086,19.8483,5.4616,0.3261,1.9055,110.3581,54.4334,2.0488,6.1655,5.8903,5.6468,6.7452,NULL,1.8928,1.8928,NULL,1.859,0.2586,0.3854,0.175,0.5589,0.6603,NULL,NULL,NULL,0.3854,1.9205,0,1.9629,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12.6979,1.9646,0,16.9473,86.1893,2.028,21.356,13.7583,8.2641,13.0903,88.0544,0,0,0,9.7858,0.0861,0.3821,7.6555,1.9955,13.7093,0,0,-0.3836,NULL,-0.2445,-0.5396,8.0376,27.2683,0.2291,0.5981,0,23.495,59.3989,0.0188,22.2322,18.35,0,0,1.7647,3.4655,0,0,1.5014,1.9204,0,0,0,0,0,0,0,0,0,0,NULL,NULL,0,0.7891,0,1.3421,4.0997,30.0893,10.8588,4.9212,43.726,0,0.3268,10.8588,3.3932,3.2553,0,0,17.4395,0,42.0898,3.2511,38.8388,63.8245,8.5203,55.3042,56.4862,134.2039,-14.3964,0,0,0,0,0,-0.921,0,67.7785,23.9231,5.0086,5.087,0,134.7336,300.3245,5.9967,11.4919,26.6574,83.126,4.9289,-4.3324,19.39
89,9302015,3.3645,1.738,0,19.0384,41.986,1.123,11.87,13.61,14.86,118.3077,18.9927,204.3351,32.8032,274.068,43.9979,4.4853,0.7398,3.7455,0.5402,3.1007,0.0539,0,1.1312,0.6916,0.6916,0.6916,4.0332,-0.0469,2.0288,77.6884,5.8852,33.1457,3.1767,0.4583,0.9043,72.3489,74.8271,4.4214,5.3959,5.2879,5.3865,8.4072,6.3098,1.7657,1.7657,1.607,1.8283,0.2959,0.7868,0.4174,0.9357,1.0111,NULL,2.7325,NULL,0.9711,16.3359,1.2986,19.0872,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.2632,4.0194,0.1998,0,9.4638,91.7121,3.4091,12.1496,6.0222,9.9621,1.6626,80.4443,0,7.3406,0,12.7622,0.157,4.2786,14.2802,1.8065,10.7577,-0.0991,0.2048,0.0896,0,-0.574,-0.2739,18.5588,29.9911,1.3874,2.1973,1.5104,23.5198,75.7775,2.531,19.3711,1.8579,0,0,3.2663,0.0033,0.3531,0,0,0.0051,0,0.533,0,0,0,0,0.7466,0,0,0,1.3882,0,0,1.123,0,0.0094,4.9589,25.0308,7.1497,4.4448,62.9042,0.3402,3.1523,7.4899,0,0,0.3933,0,9.5286,0,34.4615,8.0902,26.3714,58.3332,26.7966,31.5366,30.6042,88.8068,3.8574,3.3756,0,3.3756,-0.1288,0,0.165,5.4206,96.7036,22.5392,5.8852,5.7744,0,170.9488,469.1659,4.5181,11.622,47.1843,75.5915,3.4636,10.9487,13.61
8942,9302015,4.6796,0.7075,58.7828,7.7231,13.9981,0.4084,14.68,20.04,20.34,0.3547,0.1038,27.3827,8.014,27.3827,8.014,4.4818,0.2604,4.2214,0.144,1.2076,0,0.0795,3.2373,2.4994,2.1366,2.4994,4.4345,0,0.4255,48.5363,6.804,0,9.7563,0.257,0.2431,27.6639,54.5764,8.0366,5.2068,4.8614,4.8438,5.51,4.6975,4.4427,3.0882,NULL,3.2073,0.193,0.4202,0.1492,0.9164,0.7531,0.6398,NULL,NULL,0.4234,6.3319,0,6.3501,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,2.8971,0,0,46.8511,97.9272,0,17.8744,17.6797,13.2562,6.3263,81.6299,3.4434,0,0,7.9315,0,1.0573,0.2745,NULL,0,0,0,0,0,0,0,1.3318,0.1709,0,21.4049,0,7.9315,30.839,48.9803,5.8978,4.2976,0,0,0,0,0,0,0,0,0,1.1914,NULL,NULL,0,0,NULL,NULL,0,0,0.7994,0.2931,0.4084,0,0,0.2008,0.4084,2.8503,0,1.9386,89.5901,3.2725,32.6183,3.2725,1.0751,1.0751,0,0,44.7727,0,56.2825,4.3385,51.944,66.9296,9.3638,57.5658,55.5791,98.7501,0.7034,0,0,0,0,NULL,0,5.1411,60.1614,34.1949,16.5076,5.7764,0,105.4021,106.286,5.4793,14.8948,22.9222,76.9962,3.5711,6.9179,20.04
8975,9302015,-1.8343,1.79,0,7.4992,-8.4795,0,8.45,16.37,17.52,21.6734,3.6051,39.4913,6.569,116.8942,19.4442,4.1124,0.2787,3.8337,1.3202,3.0895,0.0032,0,2.0612,1.3043,1.3043,1.3043,3.9682,0.0364,1.0889,54.1424,16.6421,0.9772,0.0203,0.3647,0.9348,59.9449,57.6396,3.1554,7.0171,6.8164,7.4647,8.3738,NULL,1.2354,0.8331,NULL,0,1.0578,0.3904,0.1444,0.6846,1.0481,NULL,NULL,NULL,0.3904,8.6262,0,14.5037,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,7.1129,8.7826,26.9347,0.0054,94.6003,0,21.3251,15.1989,5.0082,25.9688,92.0661,0,0,0,2.3262,0.0727,1.8284,1.3414,NULL,12.7633,0,0,0,NULL,-0.3246,0.7135,3.1697,43.337,0,16.3978,0.4204,15.0895,78.4144,4.5584,6.3816,8.0426,0,0,0,0.3632,0,2.0417,0,0,0,0.3288,0,0,0,0,0,2.404,0,0,NULL,NULL,0,0,0,0.5077,0,23.0555,0,2.3537,63.2806,0.4242,4.349,0.4242,0,0,0,0,0.0024,31.5964,29.6583,1.1226,28.5357,63.6389,9.6147,54.0242,66.6557,224.7452,-36.9974,0,0,0,0,0,0,0,59.2807,0,16.6421,7.4992,0,178.7952,465.4618,6.9563,7.8268,21.5985,89.0995,2.9651,-18.3796,16.37
9003,9302015,3.6915,1.0994,0,4.1263,-11.3364,0.1609,10.18,16.5,17.53,0,0,18.9081,3.7951,18.9081,3.7951,3.0879,0.1022,2.9857,0.2149,1.7795,0.0317,0,1.3895,0.8598,0.8598,0.8598,3.215,0.0282,1.1712,53.3093,8.9566,8.014,15.9873,0.1198,0.5603,55.5963,51.9987,4.6101,4.934,5.3745,4.9445,6.2401,4.827,1.5157,1.3829,1.3663,1.2404,1.3138,0.1866,0.149,0.6776,0.3415,0,NULL,NULL,0.1866,20.5499,0,20.7126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,12.9344,0.6456,21.4007,9.2334,94.5455,0,26.4156,21.2504,0,21.6564,88.8111,0,0,0,3.7051,0.0282,0,0,NULL,0,NULL,0,0,0,0,1.1887,0,2.9925,0,7.9001,0,3.7051,14.5977,70.3502,12.0728,2.3761,NULL,NULL,0,0.2105,0,0,0.6095,1.5238,3.7209,3.4884,NULL,NULL,NULL,NULL,NULL,NULL,0,0,0,0.4069,0.1609,0,NULL,0.568,0.1609,20.9241,0.3715,20.4468,62.417,0.6507,2.3861,1.0222,0,0,0,0,9.7747,19.6388,30.612,0,30.612,38.3829,4.0129,34.37,69.914,228.388,-39.3021,0,0,0,NULL,NULL,0,0,60.3172,16.0122,8.9566,3.4673,0,56.0982,67.994,6.1123,9.7501,19.4894,88.8118,0,-13.0845,16.5
9005,9302015,4.8769,0.7547,73.9666,6.5617,13.7933,0,11.14,12.59,13.54,0,0,12.499,1.9441,29.5926,4.6028,4.0009,0.5531,3.4478,0.137,1.7148,0.0258,0,1.8441,1.782,1.2171,1.782,3.8172,-0.0194,1.0928,77.0381,4.0835,1.245,0.6578,0.2158,0.7443,47.8371,70.7861,9.2275,5.1968,5.2248,5.0888,6.6735,5.1749,2.2102,2.2102,2.1379,1.8686,0,0.7612,0.7283,0.9656,0.862,0,0,NULL,0.7607,24.1609,0,24.1609,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.373,2.8474,0,8.5855,89.9096,0.1673,7.971,8.702,30.4949,7.8546,87.637,0.1261,0,0.0251,1.7099,0,0,0.5486,NULL,2.6439,0,0,0,0,0,-2.294,0.5486,0.4397,0.0111,44.0586,0.7755,4.3538,50.1762,32.7621,16.2022,0.8595,NULL,NULL,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,NULL,0,0.1982,1.6729,0,1.3753,85.2063,2.7329,8.1269,2.7329,0,0,0,0,8.9899,0,29.0839,0.2542,28.8297,36.9605,2.132,34.8285,54.8683,188.6555,-25.7845,0,0,0,0,0,0,0,87.702,83.0795,15.6855,8.0987,0,321.7045,325.6973,4.8143,11.6415,28.3611,83.3836,4.2534,2.5995,12.59
9007,9302015,8.6745,1.5923,60.2716,6.233,16.0129,0.6254,11.54,12.9,13.91,0,0,12.6868,1.9294,12.728,1.9357,5.2794,0.2924,4.987,0.4368,2.9288,0.2088,0,2.2862,2.05,1.5089,2.05,5.5625,0.1425,1.1034,81.1026,7.1071,13.56,4.1531,0.5586,0.7779,53.9995,58.0938,3.7047,6.3467,14.1452,7.4945,7.144,6.2522,3.0206,2.0287,0.2456,NULL,0.659,0.4948,0.0873,1.2131,0.5848,0.1378,0,NULL,0.4643,23.3422,0,23.3422,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,0.9616,2.8478,3.7392,5.4193,92.413,0,21.289,22.6059,5.3942,7.4419,86.2099,0.7947,1.1672,0,1.9308,0.2383,0,0,1.7733,0.0404,NULL,0,0,0,-0.0532,-0.131,0,1.7314,0,12.4285,0,1.9712,16.1311,67.8025,12.4623,3.6041,NULL,NULL,0,0,0,0,0.0346,0.2425,0,0,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0.0031,0.6222,NULL,0.0737,0.6254,0.374,0.0051,0,91.9986,0.5103,9.6865,0.5154,0,0,0,0,5.5181,5.3548,29.1019,9.8754,19.2265,80.1116,15.6724,64.4391,53.6344,184.2984,-24.5324,0,0,0,NULL,0,0,8.0672,99.3982,38.397,17.8892,6.7767,0,85.5199,89.4466,6.9488,11.6291,24.4255,74.5026,5.0534,13.7745,12.9
90250,9302015,18.8472,0.8367,0,10.4061,43.0833,0.393,10.14,12.93,13.4,10.4038,1.4075,87.6143,11.8533,136.6783,18.4912,3.2222,1.0807,2.1415,0.1963,1.7438,0.0745,0.999,1.5185,1.2041,1.2041,1.2041,2.2734,0.0083,0.4778,74.1916,10.7077,3.0951,27.837,0.2245,0.6826,74.5912,94.6082,12.4597,3.8008,3.772,5.8971,8.334,NULL,2.8636,2.8636,2.4348,2.6485,0.1653,1.2666,0.5028,1.7767,1.7074,0.4872,3.1692,NULL,1.297,7.2215,0,7.2539,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,3.8197,0.1517,7.3587,11.7116,93.3365,0.0161,4.8903,7.2518,14.7639,8.7292,85.1206,1.201,2.0773,0,6.9609,0.009,0.6426,0.7892,1.6462,7.3911,0,-0.0003,0,NULL,0.8586,0.2122,1.4319,80.5414,3.2031,0,2.528,14.352,98.8533,0,0.8861,0.2492,0,0,0.3797,0.0908,0.5392,0.3147,0,0.1152,0.0333,0.3331,0,0,0,0,1.1524,0.1024,0,0.5014,NULL,NULL,0.1028,0.2902,0,0.1219,0.4128,60.902,37.0403,20.1012,22.2289,10.5081,7.7472,47.5484,0,0,0,0,10.351,6.5169,77.796,6.2993,71.4966,79.6845,31.2517,48.4328,33.876,43.5447,43.92,0,0,0,0,0,0,3.4717,88.0532,13.7616,10.7077,4.028,0,125.9587,731.3185,3.5743,11.1092,33.3318,66.8768,16.1536,25.3439,12.93
90259,9302015,3.6501,1.2909,0,1.6224,4.801,0.5801,8.77,15.72,16.22,27.3635,3.8194,78.4985,10.957,82.3352,11.4925,2.7737,0.3293,2.4444,0.57,2.6843,0.0134,0.0067,0.3234,0.2343,0.2343,0.2343,2.5964,0.0063,0.4337,64.3595,2.7344,5.7342,7.5391,0.482,0.9114,89.0496,71.4945,5.6364,3.5877,3.5476,5.3851,5.4793,NULL,1.9785,1.9785,1.9327,NULL,0.2025,0.4539,0.1887,1.1318,0.8594,NULL,NULL,NULL,0.4539,10.6008,0,10.7366,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,5.2694,0.3242,0,23.4125,92.925,0.0092,17.2609,6.7526,19.6484,20.9331,90.3681,0,0,0,5.6952,0.0239,2.4525,1.3169,0.7476,0.5732,0,0,0,NULL,0,0.0672,3.7694,86.7948,8.543,0,1.0007,6.2684,97.8333,0,0.8675,1.2587,0,0,0.6614,0.4665,0,0,0,0.2921,0.0448,0.5378,0,0,0,0,0,0,0,0,NULL,NULL,0,0.5801,0,0.4184,0.6355,49.5693,16.6314,10.1793,37.2931,1.3506,12.635,17.982,0,0,0,0,23.0022,0,59.5745,1.9877,57.5868,73.6243,8.5372,65.0871,65.8096,110.466,-6.2351,0,0,0,0,0,0,0,71.2332,4.2876,2.7344,2.3908,0,54.9717,700.437,3.4795,8.5643,21.5583,86.1532,4.2149,-1.888,15.72
9037,9302015,6.778,1.5998,25.2178,4.2194,18.959,0.176,9.53,11.86,13.11,29.5322,3.8412,161.1432,20.9594,267.5373,34.7978,4.0009,0.5951,3.4058,0.9101,2.5615,0.1654,0,1.5891,0.9774,0.9774,0.9774,3.5806,-0.1481,1.2444,80.3514,7.6996,5.756,8.3392,0.2115,0.7502,59.3498,71.043,4.4709,4.6108,4.6248,4.7564,8.0749,4.4468,2.2578,1.6988,1.2541,2.137,0.4191,0.6434,0.318,0.8191,1.2515,0.7561,2.1081,NULL,0.7659,13.7445,0.2183,14.2716,0,0,0,0,100,100,0,0,0.1485,2.0587,0.2454,1.1177,10.8458,93.7729,0.1296,12.7357,15.3871,15.0745,6.9618,83.4941,0.2921,6.2421,0,9.5139,0.0084,1.9219,3.2995,7.0699,12.5363,0,0,-0.6901,0,0,0.2493,5.2213,27.6377,1.1875,12.767,7.5325,22.0502,75.2087,19.2164,4.2076,0.8999,0,0,0.4245,0.5688,0,0,0.0517,0.0517,0,2.0927,0,0,0,0,0,0,0,0,0,0,0,0.176,0,0.2142,0.3008,21.6259,0.6129,8.7143,70.011,2.3261,12.3561,2.939,1.4495,1.1601,0.1669,0,10.7637,1.1016,53.8549,5.0766,48.7783,76.4456,18.9606,57.485,51.1255,94.9319,2.7294,1.7436,0,1.7436,0,0,-1.5995,5.3588,95.841,95.2311,10.296,4.4408,0,339.5634,581.5116,4.8062,9.5662,30.5432,77.7336,2.7918,8.846,11.86
9042,9302015,1.8965,1.4854,66.2252,-0.3043,-7.1192,2.049,12.26,17.1,18.36,53.2902,9.9433,189.7867,35.4119,228.9205,42.7138,3.9347,0.1911,3.7436,0.8394,2.955,0,0,1.6281,1.0305,1.0305,1.0305,4.0148,-0.0168,1.4715,70.9829,2.8353,12.8555,10.1686,0.3526,1.1169,64.4762,58.043,3.8361,5.1451,4.9342,5.746,5.6734,NULL,2.1456,1.8311,2.1204,1.9047,1.5304,0.1754,0.0632,0.7029,0.3055,0,3.9297,NULL,0.2911,5.9365,0,6.0634,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,13.0536,0.5645,0,10.8668,91.4484,0.2705,22.4906,12.5097,17.6305,14.8253,85.4982,0,2.0327,0,29.6411,0.0067,1.2608,6.3315,0.7176,5.0349,0,-0.0375,-0.0097,NULL,0,0,7.5923,35.7809,1.7292,2.8636,0.0233,34.6761,80.9362,0.3188,5.9134,9.4209,0,0,0.4221,0.5866,5.8226,0,0,0,0,0.4183,0,0,0,0,0,0,7.4919,0,NULL,NULL,0,2.049,0,0.2507,2.4223,22.2133,0.7369,2.5894,56.7777,0,10.8964,0.7369,0.6673,0,0.2954,0,9.0421,0,37.1728,0,37.1728,65.818,4.9964,60.8217,67.7436,182.2394,-30.5707,2.3588,0,2.3588,0,0,-0.0113,0,83.0419,34.4993,8.3948,-0.5911,0,191.4027,425.4169,5.3391,12.3158,13.8705,81.3266,4.1725,-11.2539,17.1
